4.814814814814814548e-01,2.727272727272727071e-01,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,5.307035380235868016e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.938271604938271331e-01,6.363636363636363535e-01,3.333333333333333148e-01,4.285714285714285476e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,3.029686864579097041e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.469135802469135665e-01,6.363636363636363535e-01,3.333333333333333148e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,4.595363969093127499e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.839506172839506015e-01,0.000000000000000000e+00,3.333333333333333148e-01,1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,3.070353802358682244e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.814814814814814548e-01,6.363636363636363535e-01,3.333333333333333148e-01,4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,6.242374949166328013e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
3.456790123456789932e-01,6.363636363636363535e-01,3.333333333333333148e-01,2.857142857142856984e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,4.026026840178934668e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
5.185185185185184897e-01,0.000000000000000000e+00,3.333333333333333148e-01,7.142857142857141906e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,2.826352175681171031e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.962962962962962798e-01,9.090909090909091161e-02,3.333333333333333148e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,4.412362749084993568e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
9.876543209876542662e-02,6.363636363636363535e-01,6.666666666666666297e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,1.016673444489629881e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.962962962962962798e-01,9.090909090909091161e-02,3.333333333333333148e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,1.118340788938592886e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
9.876543209876542662e-02,6.363636363636363535e-01,6.666666666666666297e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,4.514030093533957094e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
1.481481481481481399e-01,9.090909090909091161e-02,6.666666666666666297e-01,4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,2.785685237901585828e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.938271604938271331e-01,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,5.957706384709231251e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.222222222222222099e-01,9.090909090909091161e-02,3.333333333333333148e-01,1.428571428571428492e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,2.968686457909719412e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.567901234567900981e-01,4.545454545454545858e-01,3.333333333333333148e-01,2.857142857142856984e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,3.538023586823912242e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.222222222222222099e-01,9.090909090909091161e-02,3.333333333333333148e-01,1.428571428571428492e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,6.344042293615290151e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
3.580246913580246715e-01,9.090909090909091161e-02,3.333333333333333148e-01,1.428571428571428492e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,8.946726311508743090e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.074074074074073848e-01,9.090909090909091161e-02,3.333333333333333148e-01,2.857142857142856984e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,7.177714518096786622e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
1.604938271604938183e-01,9.090909090909091717e-01,3.333333333333333148e-01,4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,7.726718178121187545e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.691358024691357764e-01,9.090909090909091161e-02,3.333333333333333148e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,5.327368849125660444e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.691358024691357764e-01,4.545454545454545858e-01,6.666666666666666297e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,6.954046360309068531e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.962962962962962798e-01,8.181818181818182323e-01,6.666666666666666297e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,3.680357869052460623e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.469135802469135665e-01,0.000000000000000000e+00,3.333333333333333148e-01,4.285714285714285476e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,3.497356649044326693e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.222222222222222099e-01,8.181818181818182323e-01,3.333333333333333148e-01,8.571428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,2.013013420089467334e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
5.185185185185184897e-01,8.181818181818182323e-01,3.333333333333333148e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,1.891012606750711728e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
2.716049382716049232e-01,5.454545454545454142e-01,3.333333333333333148e-01,2.857142857142856984e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,4.737698251321675186e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.567901234567900981e-01,8.181818181818182323e-01,6.666666666666666297e-01,8.571428571428570953e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,5.185034566897112757e-02,1.818181818181818094e-02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
4.691358024691357764e-01,1.000000000000000000e+00,3.333333333333333148e-01,8.571428571428570953e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,7.360715738104921246e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
3.580246913580246715e-01,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,7.076047173647824484e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.375000000000000000e-01,6.987529228371023304e-01,6.025104602510460428e-01,9.573792790750397241e-01,8.597353497164447189e-01
